0.755119	-0.169961	-0.629158
0.558476	-0.816099	-0.117897
0.221163	-0.83276	-0.515221
-0.0180373	0.818078	-0.578257
-0.741797	0.367228	-0.561125
0.1001	0.978261	0.183808
0.836791	0.196126	0.50852
0.175441	-0.980788	0.0279523
-0.45517	0.866065	0.216907
-0.701401	-0.699536	0.134812
-0.632098	-0.23779	0.733613
-0.804125	-0.280136	0.529001
0.457226	0.353788	0.815394
-0.572721	0.786609	0.223442
-0.712256	0.61108	-0.332233
-0.354955	0.418827	-0.832545
0.111204	0.230561	-0.963853
0.0973722	0.259601	-0.965362
-0.0774354	-0.040171	-0.998121
0.810371	-0.195061	-0.544568
0.0580714	0.986206	0.147215
-0.632089	0.597631	0.491119
0.794383	0.396903	-0.470447
0.939507	-0.278254	0.183927
-0.650949	0.753994	-0.0365367
-0.175435	0.323691	0.929464
0.649622	0.718574	0.24019
0.876174	0.379063	-0.292068
-0.895383	-0.368262	-0.235838
-0.10641	-0.322309	0.941213
0.95203	-0.0615842	-0.2983
0.759155	-0.578998	-0.306749
0.0131419	0.865195	0.505209
-0.315632	0.583413	0.747718
0.990561	-0.117485	0.0087564
0.612754	0.0876539	-0.791152
0.621082	-0.638923	-0.452781
-0.923177	0.205781	0.318903
0.16795	0.111136	0.977489
0.41745	0.801514	0.42788
0.730066	-0.677966	-0.0567433
-0.791732	0.570894	0.206716
0.777515	0.407672	-0.485028
0.476575	-0.599255	0.639279
-0.00929612	0.833066	0.544547
0.845786	0.388616	-0.353694
-0.918127	-0.0803726	0.380427
-0.52051	-0.498567	0.69266
-0.944602	-0.29415	-0.113349
0.267277	0.140907	0.951961
0.0116377	-0.995454	0.0327034
0.509659	0.789029	-0.33414
-0.530208	-0.217125	-0.815825
0.280726	0.589414	-0.761595
-0.594692	-0.114278	-0.798755
0.00131261	-0.969816	0.239627
-0.591807	-0.562409	-0.582902
-0.391046	0.656757	0.648928
-0.511042	0.592826	-0.627332
0.128603	0.196666	-0.968364
0.444047	-0.277434	-0.854693
-0.469605	-0.640144	-0.600853
-0.769821	-0.577172	-0.286219
0.60809	0.0682384	0.793031
-0.609788	-0.227314	-0.761872
0.372621	-0.562482	0.735722
0.538128	0.424444	-0.729634
-0.28737	0.888215	-0.367981
-0.522829	0.600268	-0.607802
-0.996492	-0.0184632	0.0910368
0.430273	-0.0482757	0.897485
0.214914	0.919817	0.322513
-0.811757	0.557731	0.176398
-0.366955	-0.469789	0.804543
0.18698	0.0619167	-0.977845
0.0758997	-0.455676	0.881725
0.417762	-0.600855	0.679793
-0.875518	-0.0276298	0.479047
0.771807	-0.584081	0.261681
-0.0393822	0.476763	0.874117
0.882992	0.454326	-0.128273
0.766825	0.444621	-0.46008
-0.15665	-0.991405	-0.0215726
0.717475	-0.638464	0.279087
-0.684777	0.648327	-0.325342
0.175596	-0.104566	0.97945
0.983201	-0.0613698	-0.140376
-0.5681	0.800323	-0.211874
-0.480508	0.380085	-0.785539
-0.0808224	0.801921	0.598672
0.702291	-0.241567	0.673177
-0.59002	0.74757	-0.319407
0.791134	0.511469	0.337491
-0.219182	0.607953	-0.767935
-0.211241	0.979648	0.0366176
0.578514	-0.669684	-0.466424
0.625969	0.783824	-0.042507
-0.559586	0.243246	0.786666
-0.360708	0.43835	0.817253
-0.216341	-0.578403	0.782314
-0.597657	-0.402074	-0.692322
0.0756183	-0.928707	0.35208
0.921763	0.0123203	-0.383066
0.157462	0.0906357	0.984151
-0.762014	0.236956	-0.600178
0.193375	-0.285634	-0.933544
-0.320179	0.536054	0.786808
-0.245552	0.703477	0.668096
0.695685	0.705977	-0.106268
-0.806269	0.29572	-0.505988
0.26229	0.942741	0.222708
0.615798	0.742411	-0.280046
0.359454	0.903782	0.24724
-0.597326	0.0263734	0.807128
0.541209	0.498831	-0.672378
0.746033	-0.648321	-0.115176
-0.286878	-0.880229	0.387765
0.876801	0.122865	0.473641
-0.867502	-0.309144	-0.391603
0.958447	0.207164	-0.21761
0.622874	0.59598	-0.509805
0.375678	0.922186	0.055689
0.893503	0.164971	-0.412008
-0.124332	-0.95884	0.235445
0.443311	-0.427719	-0.782363
0.99323	-0.101462	0.0724435
-0.426407	-0.896822	-0.116046
-0.312588	-0.14611	-0.938799
0.563314	0.813852	-0.132799
0.144979	-0.927765	-0.338873
0.936047	0.100767	0.3287
-0.7322	0.0312927	-0.683948
0.51414	0.847239	-0.0919846
-0.0303073	-0.998235	0.086024
-0.0439866	-0.988352	0.121263
-0.668549	-0.480941	-0.569947
0.919747	-0.382034	-0.0595163
-0.489984	-0.501908	0.713137
0.891993	-0.242533	-0.38745
-0.1152	0.701307	-0.69972
-0.50186	0.414233	0.754157
-0.868	-0.496859	0.000407815
-0.487817	0.795228	-0.360469
0.331901	0.127291	0.930625
0.457518	-0.580483	-0.671847
-0.174017	0.965908	0.201361
0.701117	0.394126	-0.599647
0.60656	-0.786863	0.0678343
0.0616318	0.945325	0.326259
-0.460968	0.882657	-0.0783743
0.54723	-0.723902	-0.426102
0.901374	0.386805	-0.209525
0.161861	0.633727	0.751666
0.64366	0.753816	0.0891886
0.860712	-0.507469	-0.0667623
-0.45039	-0.767553	-0.454716
0.883708	0.227272	-0.399253
-0.779364	-0.615282	-0.152137
-0.440622	0.626838	-0.645176
0.00176954	-0.854068	-0.525105
0.142954	0.460558	0.874932
0.20288	0.917961	-0.327297
-0.383081	0.909173	-0.14575
-0.270129	0.78202	0.556132
0.137191	-0.471424	-0.873386
-0.73964	0.640793	-0.218568
-0.542955	-0.554481	0.625882
0.379048	-0.119708	-0.917198
-0.85128	-0.379786	0.369512
0.512272	0.84581	0.154216
0.144367	-0.622707	-0.768326
-0.777962	-0.506312	0.371771
0.107274	0.965016	-0.254521
0.953747	-0.291957	-0.0644352
0.690452	-0.484202	0.533472
0.776281	-0.0821091	-0.623543
-0.877414	0.419984	0.239803
-0.564474	0.667496	-0.477032
0.679883	0.572886	0.46782
-0.846408	0.530309	0.0687329
-0.133488	-0.99273	0.0444548
0.0599236	-0.259737	-0.960039
-0.168116	-0.530277	0.82532
-0.666156	0.638066	-0.374931
